region,year,poverty_incidence,employment_rate,household_income,wages_salaries,agricultural_income,remittance_amount,total_expenditure,food_expenditure,family_size,per_capita_income,education_level,urban_share,access_to_electricity,credit_access,safe_water_access,safe_toilet_access,durable_wall_share,households,unemployment_rate,literacy_rate,access_to_basic_services,health_index,grdp,population_proxy,population_growth,inflation_rate
Region V,2006,83.33333333333334,90.83333333333333,96879.60833333334,20379.833333333332,34463.441666666666,4028.375,87663.5,25393.575,4.791666666666667,25273.5615,3.341666666666667,31.666666666666664,74.16666666666667,44.166666666666664,91.66666666666666,87.5,61.66666666666667,120,9.166666666666671,47.73809523809524,84.44444444444444,89.58333333333333,11.625553,575.0,-6.351791530944628,11.462558141161194
Region V,2009,80.83333333333333,90.83333333333333,93768.28333333334,21221.691666666666,35054.61666666667,2726.8,84911.16666666667,24943.283333333333,4.625,26018.311416666667,3.408333333333333,42.5,80.0,49.166666666666664,92.5,91.66666666666666,52.5,120,9.166666666666671,48.69047619047619,88.05555555555554,92.08333333333333,11.252194,555.0,-3.4782608695652195,-3.139657135904139
Region V,2012,77.5,87.5,98134.78333333334,20307.516666666666,35649.441666666666,3863.7083333333335,87889.76666666666,26012.141666666666,4.658333333333333,27049.14216666667,3.9916666666666667,40.833333333333336,89.16666666666667,36.666666666666664,95.0,83.33333333333334,53.333333333333336,120,12.5,57.02380952380952,89.16666666666667,89.16666666666667,11.776174,559.0,0.7207207207207134,3.5079013949872895
Region V,2015,81.66666666666667,86.66666666666667,107879.06666666667,20408.775,37835.36666666667,5590.183333333333,97931.75833333333,29301.225,4.6,31619.546833333334,3.4833333333333334,41.66666666666667,85.0,37.5,91.66666666666666,90.0,56.666666666666664,120,13.333333333333329,49.76190476190476,88.88888888888887,90.83333333333333,12.945488,552.0,-1.2522361359570633,11.425666545176094
Region V,2018,75.0,87.5,105322.925,21842.608333333334,37165.083333333336,4920.583333333333,94028.9,27973.033333333333,4.475,32611.175249999997,3.5,44.166666666666664,83.33333333333334,33.33333333333333,91.66666666666666,89.16666666666667,63.33333333333333,120,12.5,50.0,88.05555555555556,90.41666666666666,12.638751,537.0,-2.717391304347827,-3.9852836299018146
Region V,2021,78.33333333333333,89.16666666666667,109841.45833333333,26654.55,39078.175,6047.308333333333,98979.26666666666,28795.55,4.45,32222.269583333335,3.4166666666666665,41.66666666666667,95.83333333333334,47.5,94.16666666666667,93.33333333333333,62.5,120,10.833333333333329,48.80952380952381,94.44444444444444,93.75,13.180975,534.0,-0.5586592178770999,5.264728893634474
Region VI,1961,88.33333333333333,87.5,48258.666666666664,10828.341666666667,14195.05,0.0,43744.39166666667,21162.283333333333,6.291666666666667,10230.194,2.8333333333333335,41.66666666666667,33.33333333333333,2.5,80.0,78.33333333333333,43.333333333333336,120,12.5,40.476190476190474,63.888888888888886,79.16666666666666,5.79104,755.0,0.0,5.505094847692682
Region VI,1964,91.66666666666666,89.16666666666667,50587.11666666667,11858.091666666667,16751.033333333333,0.0,45668.50833333333,21081.316666666666,6.408333333333333,10247.027583333334,2.9,45.0,40.833333333333336,7.5,71.66666666666667,76.66666666666667,49.166666666666664,120,10.833333333333329,41.42857142857142,63.055555555555564,74.16666666666667,6.070454,769.0,1.8543046357615944,4.39854480393389
Region VI,1967,88.33333333333333,92.5,56966.00833333333,12177.975,17677.166666666668,0.0,51033.85833333333,22707.433333333334,6.583333333333333,11355.591916666666,3.15,43.333333333333336,30.0,15.0,82.5,80.0,45.0,120,7.5,45.0,64.16666666666667,81.25,6.835921,790.0,2.7308192457737412,11.748467808141317
Region VI,1970,89.16666666666667,91.66666666666666,61180.808333333334,11077.25,19673.683333333334,0.0,54960.25833333333,22760.908333333333,6.075,12004.318416666667,2.925,45.83333333333333,46.666666666666664,11.666666666666666,81.66666666666667,76.66666666666667,47.5,120,8.333333333333343,41.785714285714285,68.33333333333333,79.16666666666667,7.341697,729.0,-7.721518987341769,7.693715757006414
Region VI,1973,93.33333333333333,90.0,62031.558333333334,10907.908333333333,18785.483333333334,0.0,55887.041666666664,22300.491666666665,6.075,12327.304083333333,2.966666666666667,52.5,46.666666666666664,14.166666666666666,83.33333333333334,75.83333333333333,48.333333333333336,120,10.0,42.38095238095238,68.6111111111111,79.58333333333334,7.443787,729.0,0.0,1.686279070437413
Region VI,1976,85.83333333333333,89.16666666666667,65614.74166666667,13525.108333333334,19384.825,204.26666666666668,58567.99166666667,22779.933333333334,6.175,14293.218583333333,3.0416666666666665,45.83333333333333,50.83333333333333,15.833333333333332,85.83333333333333,84.16666666666667,49.166666666666664,120,10.833333333333329,43.45238095238095,73.6111111111111,85.0,7.873769,741.0,1.6460905349794164,4.797086981254606
Region VI,1979,84.16666666666667,84.16666666666667,75101.1,16424.25,24985.475,373.60833333333335,68827.325,24320.416666666668,5.708333333333333,17138.0765,3.15,40.0,58.333333333333336,13.333333333333334,82.5,84.16666666666667,54.166666666666664,120,15.833333333333329,45.0,75.0,83.33333333333334,9.012132,685.0,-7.557354925775983,17.516962834790718
Region VI,1982,89.16666666666667,89.16666666666667,76399.725,17556.766666666666,25505.125,462.40833333333336,68950.0,23921.766666666666,5.741666666666666,15915.255249999998,3.158333333333333,50.0,50.0,26.666666666666668,85.83333333333333,92.5,51.66666666666667,120,10.833333333333329,45.11904761904762,76.1111111111111,89.16666666666666,9.167967,689.0,0.5839416058394109,0.17823589686218888
Region VI,1985,90.83333333333333,94.16666666666667,74444.43333333333,13651.616666666667,23568.766666666666,615.7583333333333,66755.93333333333,22461.941666666666,5.791666666666667,15123.074666666666,3.216666666666667,44.166666666666664,63.33333333333333,20.0,78.33333333333333,79.16666666666666,55.00000000000001,120,5.833333333333329,45.952380952380956,73.6111111111111,78.75,8.933332,695.0,0.8708272859216271,-3.1821126420111145
Region VI,1988,85.83333333333333,91.66666666666666,85035.28333333334,17766.666666666668,27624.591666666667,1404.925,77864.04166666667,25652.241666666665,5.875,17353.393333333333,2.808333333333333,41.66666666666667,61.66666666666667,30.0,87.5,90.0,59.166666666666664,120,8.333333333333343,40.11904761904761,79.72222222222223,88.75,10.204234,705.0,1.4388489208633004,16.639881698405844
Region VI,1991,83.33333333333334,87.5,85892.9,15795.65,25499.475,539.725,77052.09166666666,24176.616666666665,5.716666666666667,19254.716666666667,3.2416666666666667,47.5,58.333333333333336,32.5,85.0,85.0,50.83333333333333,120,12.5,46.30952380952381,76.11111111111111,85.0,10.307148,686.0,-2.6950354609929117,-1.0427791604704306
Region VI,1994,86.66666666666667,87.5,91850.08333333333,19476.408333333333,28389.716666666667,697.6333333333333,81942.15833333334,25480.391666666666,5.366666666666666,20975.443333333336,3.283333333333333,45.0,68.33333333333333,23.333333333333332,87.5,84.16666666666667,60.83333333333333,120,12.5,46.904761904761905,80.0,85.83333333333334,11.02201,644.0,-6.122448979591832,6.3464424662493135
Region VI,1997,78.33333333333333,88.33333333333333,98651.175,19530.716666666667,31586.308333333334,1065.9083333333333,88437.19166666667,26639.533333333333,5.091666666666667,27091.660583333334,3.658333333333333,41.66666666666667,68.33333333333333,25.833333333333336,87.5,85.83333333333333,48.333333333333336,120,11.666666666666671,52.261904761904766,80.55555555555554,86.66666666666666,11.838141,611.0,-5.124223602484468,7.926363504988632
Region VI,2000,74.16666666666667,87.5,108060.23333333334,24027.958333333332,35006.941666666666,1924.9833333333333,99067.45833333333,29354.166666666668,4.983333333333333,29854.689416666668,3.558333333333333,50.0,70.83333333333334,29.166666666666668,92.5,84.16666666666667,54.166666666666664,120,12.5,50.83333333333333,82.5,88.33333333333334,12.967228,598.0,-2.127659574468088,12.020131424722047
Region VI,2003,80.83333333333333,93.33333333333333,103867.65,18958.816666666666,32405.441666666666,3569.9083333333333,94927.96666666666,28163.416666666668,5.058333333333334,26163.213833333335,3.2916666666666665,46.666666666666664,74.16666666666667,35.0,90.83333333333333,86.66666666666667,55.00000000000001,120,6.666666666666671,47.023809523809526,83.8888888888889,88.75,12.464118,607.0,1.5050167224080369,-4.178457524102896
Region VI,2006,76.66666666666667,85.83333333333333,115583.06666666667,25061.666666666668,36131.98333333333,4010.35,102756.81666666667,30201.95,4.875,34490.98641666667,3.3666666666666667,47.5,75.83333333333333,40.833333333333336,90.0,90.83333333333333,57.49999999999999,120,14.166666666666671,48.095238095238095,85.55555555555554,90.41666666666666,13.869968,585.0,-3.6243822075782584,8.247148100717784
Region VI,2009,79.16666666666666,90.0,115451.39166666666,23402.866666666665,36723.075,4272.05,104251.7,30677.35,4.9,31598.18425,3.7,51.66666666666667,80.0,40.833333333333336,94.16666666666667,90.0,62.5,120,10.0,52.85714285714286,88.05555555555556,92.08333333333334,13.854167,588.0,0.512820512820511,1.4547777771109827
Region VI,2012,80.83333333333333,91.66666666666666,110932.46666666666,22168.866666666665,34260.24166666667,3260.5833333333335,98929.49166666667,28816.7,4.766666666666667,30468.394666666667,3.35,50.83333333333333,81.66666666666667,46.666666666666664,91.66666666666666,93.33333333333333,54.166666666666664,120,8.333333333333343,47.85714285714286,88.88888888888887,92.5,13.311896,572.0,-2.7210884353741527,-5.105152561860693
Region VI,2015,73.33333333333333,90.0,121344.85833333334,25131.258333333335,37117.46666666667,4205.841666666666,108790.73333333334,31501.108333333334,4.583333333333333,33952.45225,3.725,54.166666666666664,90.83333333333333,47.5,90.0,84.16666666666667,69.16666666666667,120,10.0,53.214285714285715,88.33333333333333,87.08333333333334,14.561383,550.0,-3.8461538461538436,9.967949395609121
Region VI,2018,75.0,85.0,126317.66666666667,25408.808333333334,37934.541666666664,4187.441666666667,114638.48333333334,32669.141666666666,4.366666666666666,36351.47033333334,3.65,51.66666666666667,90.83333333333333,50.83333333333333,93.33333333333333,93.33333333333333,67.5,120,15.0,52.142857142857146,92.5,93.33333333333333,15.15812,524.0,-4.727272727272725,5.375228037191904
Region VI,2021,70.83333333333334,82.5,125592.00833333333,25725.766666666666,41745.78333333333,3787.375,111764.58333333333,32008.1,4.433333333333334,37027.078083333334,3.7416666666666667,46.666666666666664,94.16666666666667,44.166666666666664,95.0,88.33333333333333,56.666666666666664,120,17.5,53.45238095238095,92.5,91.66666666666666,15.071041,532.0,1.526717557251911,-2.506924303633362
Region VII,1961,90.0,95.0,54088.7,21891.583333333332,12607.733333333334,0.0,48753.10833333333,22379.575,6.641666666666667,10280.117583333335,2.933333333333333,52.5,37.5,4.166666666666666,85.83333333333333,75.0,44.166666666666664,120,5.0,41.9047619047619,66.1111111111111,80.41666666666666,6.490644,797.0,0.0,5.505094847692682
Region VII,1964,88.33333333333333,90.0,57313.13333333333,22083.35,12696.875,0.0,51821.916666666664,22716.441666666666,6.141666666666667,11294.02075,2.975,50.0,46.666666666666664,8.333333333333332,85.0,72.5,47.5,120,10.0,42.5,68.05555555555556,78.75,6.877576,737.0,-7.528230865746554,6.294590105622322
Region VII,1967,86.66666666666667,91.66666666666666,61911.916666666664,23104.291666666668,14043.95,0.0,56009.55,23967.1,6.45,12551.83625,2.966666666666667,40.833333333333336,35.0,7.5,86.66666666666667,79.16666666666666,50.0,120,8.333333333333343,42.38095238095238,66.94444444444444,82.91666666666666,7.42943,774.0,5.020352781546822,8.080815227791337
Region VII,1970,83.33333333333334,90.83333333333333,69926.81666666667,27542.383333333335,16499.108333333334,0.0,63457.2,25068.141666666666,6.133333333333334,15347.923416666667,3.125,51.66666666666667,45.83333333333333,7.5,82.5,80.0,50.83333333333333,120,9.166666666666671,44.642857142857146,69.44444444444444,81.25,8.391218,736.0,-4.9095607235142165,13.297107368297013
Region VII,1973,80.83333333333333,88.33333333333333,72421.41666666667,30291.058333333334,17596.608333333334,0.0,64494.816666666666,24301.9,5.816666666666666,17690.562166666667,3.2916666666666665,42.5,40.0,16.666666666666664,79.16666666666666,81.66666666666667,64.16666666666667,120,11.666666666666671,47.023809523809526,66.94444444444444,80.41666666666666,8.69057,698.0,-5.163043478260865,1.6351441076295048
Region VII,1976,75.83333333333333,89.16666666666667,79101.43333333333,30839.416666666668,18256.575,84.18333333333334,70898.21666666666,25163.325,5.733333333333333,16960.64425,2.725,52.5,57.49999999999999,15.0,88.33333333333333,84.16666666666667,51.66666666666667,120,10.833333333333329,38.92857142857143,76.66666666666667,86.25,9.492172,688.0,-1.4326647564469885,9.92854981369302
Region VII,1979,90.83333333333333,90.83333333333333,76631.45833333333,31245.108333333334,18353.433333333334,295.44166666666666,70543.11666666667,24525.2,6.166666666666667,15225.721916666665,3.075,61.66666666666667,55.833333333333336,14.166666666666666,90.0,82.5,55.833333333333336,120,9.166666666666671,43.92857142857143,76.11111111111111,86.25,9.195775,740.0,7.558139534883712,-0.5008588603427344
Region VII,1982,81.66666666666667,91.66666666666666,92611.61666666667,36246.933333333334,20254.166666666668,1690.0583333333334,85075.01666666666,27790.208333333332,5.991666666666666,18204.862,3.316666666666667,59.166666666666664,60.0,21.666666666666668,90.0,75.0,55.00000000000001,120,8.333333333333343,47.38095238095239,75.0,82.5,11.113394,719.0,-2.837837837837842,20.600025469057105
Region VII,1985,86.66666666666667,90.0,80635.34166666666,31731.466666666667,19333.108333333334,1533.075,72168.40833333334,24353.266666666666,5.85,18258.60241666667,3.2666666666666666,56.666666666666664,62.5,20.833333333333336,85.83333333333333,86.66666666666667,55.833333333333336,120,10.0,46.666666666666664,78.33333333333333,86.25,9.676241,702.0,-2.364394993045893,-15.170856073884586
Region VII,1988,81.66666666666667,89.16666666666667,95694.15833333334,36490.208333333336,22888.925,2039.8583333333333,86431.65,26451.975,5.366666666666666,20613.395333333334,3.25,46.666666666666664,62.5,29.166666666666668,90.0,89.16666666666667,58.333333333333336,120,10.833333333333329,46.42857142857143,80.55555555555556,89.58333333333334,11.483299,644.0,-8.262108262108258,19.76383018007992
Region VII,1991,82.5,83.33333333333334,96643.46666666666,39469.63333333333,23848.783333333333,1988.15,86672.0,27106.133333333335,5.716666666666667,23742.42841666667,3.3333333333333335,51.66666666666667,65.83333333333333,21.666666666666668,86.66666666666667,84.16666666666667,55.833333333333336,120,16.666666666666657,47.61904761904762,78.8888888888889,85.41666666666667,11.597216,686.0,6.521739130434789,0.27808100389152823
Region VII,1994,79.16666666666666,89.16666666666667,103867.11666666667,42199.1,25350.241666666665,2209.4583333333335,92728.19166666667,28520.325,5.591666666666667,23986.072916666668,3.35,52.5,65.83333333333333,21.666666666666668,88.33333333333333,86.66666666666667,60.0,120,10.833333333333329,47.85714285714286,80.27777777777777,87.5,12.464054,671.0,-2.186588921282795,6.987483462556154
Region VII,1997,72.5,95.0,107570.56666666667,45849.475,26992.083333333332,1687.0166666666667,97122.91666666667,28633.008333333335,5.141666666666667,29883.96416666667,3.466666666666667,52.5,68.33333333333333,23.333333333333332,86.66666666666667,82.5,49.166666666666664,120,5.0,49.523809523809526,79.16666666666667,84.58333333333334,12.908468,617.0,-8.04769001490313,4.739362346025122
Region VII,2000,78.33333333333333,90.0,117234.21666666666,44663.308333333334,27922.2,2172.225,105484.59166666666,30886.816666666666,5.233333333333333,30668.800916666667,3.45,53.333333333333336,74.16666666666667,33.33333333333333,89.16666666666667,90.0,65.0,120,10.0,49.28571428571429,84.44444444444444,89.58333333333334,14.068106,628.0,1.7828200972447306,8.60937386044316
Region VII,2003,68.33333333333333,85.0,123769.23333333334,52821.291666666664,29560.858333333334,2914.975,111791.775,32001.85,4.725,33960.45858333333,3.441666666666667,55.00000000000001,76.66666666666667,35.0,90.83333333333333,84.16666666666667,60.83333333333333,120,15.0,49.16666666666667,83.8888888888889,87.5,14.852308,567.0,-9.713375796178347,5.979246100003066
Region VII,2006,70.83333333333334,87.5,132160.10833333334,53385.325,33614.15,3398.9,120276.14166666666,35777.36666666667,4.991666666666666,35774.8565,3.5083333333333333,48.333333333333336,79.16666666666666,39.166666666666664,90.83333333333333,92.5,60.83333333333333,120,12.5,50.11904761904762,87.5,91.66666666666666,15.859213,599.0,5.64373897707231,7.589437296855395
Region VII,2009,83.33333333333334,90.83333333333333,120168.575,45397.39166666667,28757.775,3923.6916666666666,108356.28333333334,31296.5,4.866666666666666,31396.832,3.4833333333333334,58.333333333333336,90.0,36.666666666666664,85.83333333333333,90.83333333333333,60.83333333333333,120,9.166666666666671,49.76190476190476,88.88888888888887,88.33333333333333,14.420229,584.0,-2.5041736227045086,-9.910409635826213
Region VII,2012,71.66666666666667,95.0,127069.73333333334,54478.725,30418.741666666665,3184.0333333333333,113853.9,32927.11666666667,4.7,42291.724416666664,3.7333333333333334,56.666666666666664,92.5,55.00000000000001,90.0,94.16666666666667,62.5,120,5.0,53.333333333333336,92.22222222222223,92.08333333333334,15.248368,564.0,-3.424657534246578,5.073648244056583
Region VII,2015,55.833333333333336,85.83333333333333,143590.63333333333,58116.65,33834.775,4545.983333333334,128516.0,37652.96666666667,4.133333333333334,52439.47591666667,3.975,55.833333333333336,91.66666666666666,45.0,91.66666666666666,79.16666666666666,67.5,120,14.166666666666671,56.785714285714285,87.5,85.41666666666666,17.230876,496.00000000000006,-12.056737588652478,12.877995395853814
Region VII,2018,67.5,89.16666666666667,144009.61666666667,59342.708333333336,35264.666666666664,3465.3166666666666,128053.2,36369.941666666666,4.466666666666667,43840.147666666664,3.7666666666666666,61.66666666666667,91.66666666666666,47.5,94.16666666666667,86.66666666666667,65.83333333333333,120,10.833333333333329,53.80952380952381,90.83333333333333,90.41666666666667,17.281154,536.0,8.064516129032251,-0.3601108033240985
Region VII,2021,74.16666666666667,86.66666666666667,135423.04166666666,57628.86666666667,31765.966666666667,4742.266666666666,121142.325,35252.86666666667,4.616666666666666,37458.077000000005,3.7,57.49999999999999,98.33333333333333,44.166666666666664,95.83333333333334,91.66666666666666,59.166666666666664,120,13.333333333333329,52.85714285714286,95.27777777777779,93.75,16.250764999999998,554.0,3.3582089552238736,-5.396878016324469
Region VIII,1961,96.66666666666667,88.33333333333333,38072.8,7044.275,15610.325,0.0,34558.34166666667,17872.983333333334,6.491666666666666,7453.25875,2.716666666666667,23.333333333333332,25.0,4.166666666666666,70.83333333333334,77.5,38.333333333333336,120,11.666666666666671,38.80952380952381,57.77777777777778,74.16666666666667,4.568736,779.0,0.0,5.505094847692682
Region VIII,1964,95.83333333333334,85.83333333333333,40200.61666666667,8156.441666666667,14784.966666666667,0.0,36427.88333333333,18455.708333333332,6.266666666666667,7735.734666666667,2.8583333333333334,25.833333333333336,20.833333333333336,9.166666666666666,83.33333333333334,80.83333333333333,45.0,120,14.166666666666671,40.833333333333336,61.666666666666664,82.08333333333334,4.824074,752.0,-3.4659820282413323,5.409813019095
Region VIII,1967,97.5,90.0,43879.833333333336,8724.416666666666,16560.008333333335,0.0,39100.975,19069.383333333335,6.183333333333334,8286.750250000001,2.8916666666666666,28.333333333333332,29.166666666666668,13.333333333333334,80.83333333333333,82.5,37.5,120,10.0,41.30952380952381,64.16666666666667,81.66666666666666,5.26558,742.0,-1.3297872340425565,7.338037300181677
Region VIII,1970,92.5,93.33333333333333,51821.066666666666,11141.783333333333,21353.3,0.0,46349.64166666667,20399.366666666665,6.541666666666667,10428.402083333332,3.05,25.833333333333336,40.0,15.833333333333332,80.0,85.0,56.666666666666664,120,6.666666666666671,43.57142857142857,68.33333333333333,82.5,6.218528,785.0,5.795148247978443,18.538327155951162
Region VIII,1973,94.16666666666667,90.83333333333333,51237.86666666667,9821.775,20067.458333333332,0.0,45473.416666666664,19510.825,5.975,10933.359166666667,3.158333333333333,26.666666666666668,42.5,16.666666666666664,76.66666666666667,80.83333333333333,46.666666666666664,120,9.166666666666671,45.11904761904762,66.66666666666667,78.75,6.148544,717.0,-8.662420382165603,-1.8904676896998818
Region VIII,1976,94.16666666666667,89.16666666666667,58583.3,10226.783333333333,22355.45,0.0,51763.59166666667,20426.258333333335,6.033333333333333,11739.104166666666,2.941666666666667,29.166666666666668,39.166666666666664,15.833333333333332,81.66666666666667,88.33333333333333,57.49999999999999,120,10.833333333333329,42.023809523809526,69.72222222222223,85.0,7.029996,724.0,0.9762900976290068,13.832642148068208
Region VIII,1979,92.5,91.66666666666666,57299.00833333333,10102.991666666667,21505.75,362.19166666666666,51413.225,20245.116666666665,5.975,12316.249749999999,3.216666666666667,30.833333333333336,43.333333333333336,25.833333333333336,81.66666666666667,84.16666666666667,53.333333333333336,120,8.333333333333343,45.952380952380956,69.72222222222223,82.91666666666667,6.875881,717.0,-0.9668508287292821,-0.67685926610902
Region VIII,1982,92.5,89.16666666666667,57868.90833333333,11130.858333333334,22239.291666666668,410.6,52444.808333333334,19867.525,5.658333333333333,12874.668083333332,2.9916666666666667,29.166666666666668,50.83333333333333,18.333333333333332,84.16666666666667,82.5,53.333333333333336,120,10.833333333333329,42.738095238095234,72.5,83.33333333333334,6.944269,679.0,-5.299860529986056,2.0064552132906144
Region VIII,1985,95.0,89.16666666666667,61240.825,13055.433333333332,24252.958333333332,545.6416666666667,54640.25,19867.7,5.866666666666666,12497.106916666668,3.3333333333333335,30.833333333333336,50.0,17.5,88.33333333333333,77.5,50.83333333333333,120,10.833333333333329,47.61904761904762,71.94444444444444,82.91666666666666,7.348899,704.0,3.6818851251841034,4.186194470790472
Region VIII,1988,95.83333333333334,88.33333333333333,66328.64166666666,12934.291666666666,26118.358333333334,2807.1666666666665,60045.74166666667,20870.816666666666,5.925,14313.76175,3.1,21.666666666666668,55.00000000000001,23.333333333333332,79.16666666666666,87.5,55.00000000000001,120,11.666666666666671,44.28571428571429,73.88888888888889,83.33333333333333,7.959437,711.0,0.9943181818181879,9.892875063102146
Region VIII,1991,88.33333333333333,87.5,70502.9,13878.758333333333,26387.2,502.7416666666667,63452.875,21465.1,5.55,16807.02,3.2916666666666665,30.0,61.66666666666667,26.666666666666668,88.33333333333333,85.83333333333333,52.5,120,12.5,47.023809523809526,78.6111111111111,87.08333333333333,8.460348,666.0,-6.329113924050633,5.674229743463632
Region VIII,1994,90.0,92.5,75457.5,15196.95,30275.041666666668,1096.2666666666667,66891.26666666666,21157.9,5.375,17371.308666666668,3.4,38.333333333333336,66.66666666666666,25.833333333333336,86.66666666666667,91.66666666666666,57.49999999999999,120,7.5,48.57142857142857,81.66666666666666,89.16666666666666,9.0549,645.0,-3.1531531531531543,5.418811467040174
Region VIII,1997,90.83333333333333,90.0,79717.15833333334,16572.183333333334,31352.366666666665,3318.1,71317.08333333333,22718.616666666665,5.566666666666666,17979.065333333332,3.1333333333333333,27.500000000000004,72.5,31.666666666666664,85.83333333333333,84.16666666666667,56.666666666666664,120,10.0,44.761904761904766,80.83333333333333,85.0,9.566059,668.0,3.56589147286821,6.616434233068791
Region VIII,2000,83.33333333333334,92.5,89104.5,19792.283333333333,33916.34166666667,2623.108333333333,80445.15,23773.3,5.058333333333334,24574.832166666667,3.6416666666666666,30.0,65.83333333333333,35.0,87.5,89.16666666666667,49.166666666666664,120,7.5,52.023809523809526,80.83333333333333,88.33333333333334,10.69254,607.0,-9.13173652694611,12.799270861936996
Region VIII,2003,88.33333333333333,84.16666666666667,86455.99166666667,18013.383333333335,35227.63333333333,3621.55,77298.20833333333,23254.525,5.283333333333333,20458.442333333332,2.8916666666666666,37.5,74.16666666666667,37.5,86.66666666666667,90.0,58.333333333333336,120,15.833333333333329,41.30952380952381,83.61111111111111,88.33333333333334,10.374719,634.0,4.448105436573302,-3.9119097505153078
Region VIII,2006,86.66666666666667,90.83333333333333,87638.04166666667,16255.466666666667,35683.791666666664,3179.258333333333,78733.325,23484.625,5.125,22925.294666666665,3.3,36.666666666666664,79.16666666666666,34.166666666666664,89.16666666666667,86.66666666666667,56.666666666666664,120,9.166666666666671,47.14285714285714,85.0,87.91666666666667,10.516565,615.0,-2.9968454258675115,1.8565975817680158
Region VIII,2009,87.5,89.16666666666667,99430.63333333333,23570.508333333335,37629.03333333333,3195.5833333333335,88393.16666666667,26641.975,4.95,25101.602000000003,3.558333333333333,39.166666666666664,75.83333333333333,35.0,89.16666666666667,87.5,56.666666666666664,120,10.833333333333329,50.83333333333333,84.16666666666667,88.33333333333334,11.931676,594.0,-3.4146341463414664,12.269063533982184
Region VIII,2012,80.83333333333333,93.33333333333333,98400.1,19385.741666666665,40798.45,3253.991666666667,88100.45,25826.141666666666,4.725,30605.820499999998,3.5166666666666666,34.166666666666664,86.66666666666667,39.166666666666664,94.16666666666667,95.0,53.333333333333336,120,6.666666666666671,50.23809523809524,91.94444444444446,94.58333333333334,11.808012,567.0,-4.545454545454541,-0.33115304916104815
Region VIII,2015,80.83333333333333,89.16666666666667,101543.15833333334,19634.75,42112.525,4925.175,90521.0,26561.266666666666,4.633333333333334,28781.35825,3.775,30.833333333333336,88.33333333333333,42.5,93.33333333333333,89.16666666666667,63.33333333333333,120,10.833333333333329,53.92857142857142,90.27777777777777,91.25,12.185179,556.0,-1.9400352733686121,2.747488803973197
Region VIII,2018,73.33333333333333,88.33333333333333,103209.34166666666,23804.358333333334,41446.066666666666,5227.658333333334,92016.475,25980.775,4.275,34953.5235,3.658333333333333,45.0,90.0,55.00000000000001,96.66666666666667,87.5,62.5,120,11.666666666666671,52.261904761904766,91.3888888888889,92.08333333333334,12.385121,513.0,-7.733812949640284,1.6520752090675161
Region VIII,2021,80.83333333333333,85.83333333333333,105157.95833333333,25160.05,41355.183333333334,3495.508333333333,92913.66666666667,26797.7,4.183333333333334,33169.4165,3.5416666666666665,40.0,91.66666666666666,44.166666666666664,91.66666666666666,90.83333333333333,65.83333333333333,120,14.166666666666671,50.595238095238095,91.38888888888887,91.25,12.618955,502.0,-2.1442495126705707,0.9750337281086541
Region X,1961,95.0,85.83333333333333,46702.00833333333,17753.5,13936.925,0.0,42169.458333333336,21365.4,6.6,8533.819333333333,3.091666666666667,41.66666666666667,30.833333333333336,5.833333333333333,83.33333333333334,85.0,52.5,120,14.166666666666671,44.16666666666667,66.3888888888889,84.16666666666667,5.604241,792.0,0.0,5.505094847692682
Region X,1964,90.83333333333333,91.66666666666666,53713.51666666667,20845.091666666667,15738.216666666667,0.0,47868.083333333336,21808.816666666666,6.033333333333333,11261.556583333333,3.2083333333333335,47.5,37.5,10.0,77.5,86.66666666666667,49.166666666666664,120,8.333333333333343,45.833333333333336,67.22222222222223,82.08333333333334,6.445622,724.0,-8.585858585858585,13.513631014547457
Region X,1967,90.83333333333333,93.33333333333333,59517.59166666667,22333.858333333334,17760.616666666665,0.0,53154.1,22395.041666666668,6.275,11277.053249999999,2.575,48.333333333333336,33.33333333333333,12.5,78.33333333333333,80.83333333333333,44.166666666666664,120,6.666666666666671,36.78571428571429,64.16666666666667,79.58333333333333,7.142111,753.0,4.005524861878462,11.042883480119837
Region X,1970,85.0,96.66666666666667,67837.76666666666,25071.741666666665,19727.983333333334,0.0,60637.75833333333,23823.2,6.066666666666666,13769.607083333334,2.75,45.0,43.333333333333336,10.833333333333334,80.0,71.66666666666667,53.333333333333336,120,3.3333333333333286,39.285714285714285,65.0,75.83333333333334,8.140532,728.0,-3.3200531208499307,14.079174199795187
Region X,1973,88.33333333333333,90.83333333333333,70491.06666666667,28796.35,20460.541666666668,0.0,63128.541666666664,23582.441666666666,6.325,13994.6585,3.1416666666666666,50.83333333333333,40.0,15.833333333333332,85.83333333333333,80.83333333333333,59.166666666666664,120,9.166666666666671,44.88095238095238,68.88888888888889,83.33333333333333,8.458928,759.0,4.258241758241765,4.10764415076359
Region X,1976,91.66666666666666,96.66666666666667,69287.13333333333,23972.908333333333,21353.783333333333,154.35833333333332,61781.375,22771.533333333333,6.066666666666666,13213.110833333334,2.8,41.66666666666667,43.333333333333336,20.833333333333336,82.5,80.83333333333333,55.833333333333336,120,3.3333333333333286,40.0,68.8888888888889,81.66666666666666,8.314456,728.0,-4.084321475625819,-2.1340056828494713
